step,time_fs,epot_eV,ekin_eV,etot_eV,temp_K,max_force_eV_per_A
0,0.000,-53.363415,0.000000,-53.363415,0.000,0.011569
200,50.000,-53.296490,0.265063,-53.031427,157.740,1.234519
400,100.000,-53.387550,0.427517,-52.960034,254.417,1.571902
600,150.000,-53.550007,0.710292,-52.839715,422.697,1.008605
800,200.000,-53.525356,0.515834,-53.009522,306.975,2.234239
1000,250.000,-53.524719,0.485833,-53.038886,289.121,1.090743
