step,time_fs,epot_eV,ekin_eV,etot_eV,temp_K,max_force_eV_per_A
0,0.000,-53.363415,0.000000,-53.363415,0.000,0.011570
200,50.000,-53.246929,0.365007,-52.881923,217.217,0.748075
400,100.000,-53.349365,0.406533,-52.942832,241.929,1.726036
600,150.000,-53.637959,0.651472,-52.986487,387.693,1.116384
800,200.000,-53.678276,0.412551,-53.265725,245.511,1.532799
1000,250.000,-53.673134,0.525088,-53.148046,312.482,1.685201
