step,time_fs,epot_eV,ekin_eV,etot_eV,temp_K,max_force_eV_per_A
0,0.000,-53.363415,0.000000,-53.363415,0.000,0.011571
200,50.000,-53.282589,0.196128,-53.086461,116.717,1.016627
400,100.000,-53.392040,0.511409,-52.880631,304.341,1.460215
600,150.000,-53.702309,0.794297,-52.908012,472.689,0.807642
800,200.000,-53.538815,0.405457,-53.133358,241.289,0.980027
1000,250.000,-53.710911,0.637806,-53.073104,379.561,1.017452
