step,time_fs,epot_eV,ekin_eV,etot_eV,temp_K,max_force_eV_per_A
0,0.000,-140.318695,0.000000,-140.318695,0.000,0.268926
200,50.000,-139.824127,0.544497,-139.279631,131.638,1.268933
400,100.000,-139.797318,0.890578,-138.906739,215.307,1.480223
600,150.000,-139.342941,0.942126,-138.400816,227.769,2.067343
800,200.000,-139.379517,1.116297,-138.263219,269.877,1.894025
1000,250.000,-139.559464,1.319711,-138.239753,319.054,1.497980
