step,time_fs,epot_eV,ekin_eV,etot_eV,temp_K,max_force_eV_per_A
0,0.000,-140.318695,0.000000,-140.318695,0.000,0.268925
200,50.000,-139.968735,0.458813,-139.509921,110.923,1.087564
400,100.000,-139.615891,0.765894,-138.849997,185.163,3.034551
600,150.000,-139.377228,1.300993,-138.076235,314.529,2.616554
800,200.000,-139.012955,0.947181,-138.065774,228.991,2.207645
1000,250.000,-138.925583,1.133089,-137.792494,273.937,2.415049
