material_id,property,raw_temperature,raw_temperature_unit,temperature_K,raw_value,raw_unit,value_SI,SI_unit,uncertainty_raw,condition,data_kind,source_id,source_locator,transformation,raw_source_file,raw_sheet,raw_row_number,raw_row_json
MAT-SS316-XLSX,thermal_conductivity,660,°C,933.15,22.7864399747883,W/(m·K),22.7864399747883,W/(m·K),1.62966932108933,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,34,"{""SI_unit"": ""W/(m·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_conductivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""933.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""1.62966932108933"", ""value_SI"": ""22.7864399747883""}"
MAT-SS316-XLSX,specific_heat,660,°C,933.15,0.552393027608751,J/(g·K),552.393027608751,J/(kg·K),0.0384569748755786,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,35,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""specific_heat"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""933.15"", ""transformation"": ""T_K=T_C+273.15; SI=value×1000"", ""uncertainty_raw"": ""0.0384569748755786"", ""value_SI"": ""552.393027608751""}"
MAT-SS316-XLSX,thermal_diffusivity,660,°C,933.15,5.00733333333333,mm²/s,5.00733333333333,mm²/s,0.15203808568543,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,36,"{""SI_unit"": ""mm²/s"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_diffusivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""933.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""0.15203808568543"", ""value_SI"": ""5.00733333333333""}"
MAT-SS316-XLSX,thermal_conductivity,700,°C,973.15,22.9749400634085,W/(m·K),22.9749400634085,W/(m·K),1.83403586357404,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,37,"{""SI_unit"": ""W/(m·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_conductivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""973.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""1.83403586357404"", ""value_SI"": ""22.9749400634085""}"
MAT-SS316-XLSX,specific_heat,700,°C,973.15,0.547594305600429,J/(g·K),547.594305600429,J/(kg·K),0.0439877003064507,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,38,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""specific_heat"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""973.15"", ""transformation"": ""T_K=T_C+273.15; SI=value×1000"", ""uncertainty_raw"": ""0.0439877003064507"", ""value_SI"": ""547.594305600429""}"
MAT-SS316-XLSX,thermal_diffusivity,700,°C,973.15,5.093,mm²/s,5.093,mm²/s,0.150286109542172,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,39,"{""SI_unit"": ""mm²/s"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_diffusivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""973.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""0.150286109542172"", ""value_SI"": ""5.093""}"
MAT-SS316-XLSX,thermal_conductivity,740,°C,1013.15,22.8746577879501,W/(m·K),22.8746577879501,W/(m·K),2.01549606493422,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,40,"{""SI_unit"": ""W/(m·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_conductivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1013.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""2.01549606493422"", ""value_SI"": ""22.8746577879501""}"
MAT-SS316-XLSX,specific_heat,740,°C,1013.15,0.541764697850884,J/(g·K),541.764697850884,J/(kg·K),0.0489868736622939,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,41,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""specific_heat"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1013.15"", ""transformation"": ""T_K=T_C+273.15; SI=value×1000"", ""uncertainty_raw"": ""0.0489868736622939"", ""value_SI"": ""541.764697850884""}"
MAT-SS316-XLSX,thermal_diffusivity,740,°C,1013.15,5.12533333333333,mm²/s,5.12533333333333,mm²/s,0.157996891843524,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,42,"{""SI_unit"": ""mm²/s"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_diffusivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1013.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""0.157996891843524"", ""value_SI"": ""5.12533333333333""}"
MAT-SS316-XLSX,thermal_conductivity,780,°C,1053.15,22.9039118486325,W/(m·K),22.9039118486325,W/(m·K),2.28562953539815,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,43,"{""SI_unit"": ""W/(m·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_conductivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1053.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""2.28562953539815"", ""value_SI"": ""22.9039118486325""}"
MAT-SS316-XLSX,specific_heat,780,°C,1053.15,0.5355266343605,J/(g·K),535.5266343605,J/(kg·K),0.0558628640644798,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,44,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""specific_heat"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1053.15"", ""transformation"": ""T_K=T_C+273.15; SI=value×1000"", ""uncertainty_raw"": ""0.0558628640644798"", ""value_SI"": ""535.5266343605""}"
MAT-SS316-XLSX,thermal_diffusivity,780,°C,1053.15,5.19166666666667,mm²/s,5.19166666666667,mm²/s,0.154798632580332,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,45,"{""SI_unit"": ""mm²/s"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_diffusivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1053.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""0.154798632580332"", ""value_SI"": ""5.19166666666667""}"
MAT-SS316-XLSX,thermal_conductivity,820,°C,1093.15,23.1228002652675,W/(m·K),23.1228002652675,W/(m·K),2.67652036559707,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,46,"{""SI_unit"": ""W/(m·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_conductivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1093.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""2.67652036559707"", ""value_SI"": ""23.1228002652675""}"
MAT-SS316-XLSX,specific_heat,820,°C,1093.15,0.534977068765552,J/(g·K),534.977068765552,J/(kg·K),0.0658790173455149,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,47,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""specific_heat"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1093.15"", ""transformation"": ""T_K=T_C+273.15; SI=value×1000"", ""uncertainty_raw"": ""0.0658790173455149"", ""value_SI"": ""534.977068765552""}"
MAT-SS316-XLSX,thermal_diffusivity,820,°C,1093.15,5.24666666666667,mm²/s,5.24666666666667,mm²/s,0.167351485230859,unspecified,measured,SRC-SS316-XLSX,Sheet1,T_K=T_C+273.15; SI=value,alloy_material_dataset_v0.1.xlsx,Curve_Data,48,"{""SI_unit"": ""mm²/s"", ""condition"": ""unspecified"", ""data_kind"": ""measured"", ""material_id"": ""MAT-SS316-XLSX"", ""property"": ""thermal_diffusivity"", ""source_id"": ""SRC-SS316-XLSX"", ""source_locator"": ""Sheet1"", ""temperature_K"": ""1093.15"", ""transformation"": ""T_K=T_C+273.15; SI=value"", ""uncertainty_raw"": ""0.167351485230859"", ""value_SI"": ""5.24666666666667""}"
MAT-316L-SRM1155A,specific_heat,473,K,473,0.528,kJ/(kg·K),528,J/(kg·K),0.011,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,49,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""473"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.011"", ""value_SI"": ""528""}"
MAT-316L-SRM1155A,specific_heat,493,K,493,0.529,kJ/(kg·K),529,J/(kg·K),0.009,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,50,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""493"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.009"", ""value_SI"": ""529""}"
MAT-316L-SRM1155A,specific_heat,513,K,513,0.53,kJ/(kg·K),530,J/(kg·K),0.007,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,51,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""513"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.007"", ""value_SI"": ""530""}"
MAT-316L-SRM1155A,specific_heat,533,K,533,0.532,kJ/(kg·K),532,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,52,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""533"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""532""}"
MAT-316L-SRM1155A,specific_heat,553,K,553,0.534,kJ/(kg·K),534,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,53,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""553"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""534""}"
MAT-316L-SRM1155A,specific_heat,573,K,573,0.537,kJ/(kg·K),537,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,54,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""573"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""537""}"
MAT-316L-SRM1155A,specific_heat,593,K,593,0.541,kJ/(kg·K),541,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,55,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""593"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""541""}"
MAT-316L-SRM1155A,specific_heat,613,K,613,0.544,kJ/(kg·K),544,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,56,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""613"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""544""}"
MAT-316L-SRM1155A,specific_heat,633,K,633,0.547,kJ/(kg·K),547,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,57,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""633"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""547""}"
MAT-316L-SRM1155A,specific_heat,653,K,653,0.55,kJ/(kg·K),550,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,58,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""653"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""550""}"
MAT-316L-SRM1155A,specific_heat,673,K,673,0.553,kJ/(kg·K),553,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,59,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""673"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""553""}"
MAT-316L-SRM1155A,specific_heat,693,K,693,0.556,kJ/(kg·K),556,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,60,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""693"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""556""}"
MAT-316L-SRM1155A,specific_heat,713,K,713,0.559,kJ/(kg·K),559,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,61,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""713"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""559""}"
MAT-316L-SRM1155A,specific_heat,733,K,733,0.561,kJ/(kg·K),561,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,62,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""733"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""561""}"
MAT-316L-SRM1155A,specific_heat,753,K,753,0.564,kJ/(kg·K),564,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,63,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""753"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""564""}"
MAT-316L-SRM1155A,specific_heat,773,K,773,0.566,kJ/(kg·K),566,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,64,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""773"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""566""}"
MAT-316L-SRM1155A,specific_heat,793,K,793,0.569,kJ/(kg·K),569,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,65,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""793"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""569""}"
MAT-316L-SRM1155A,specific_heat,813,K,813,0.572,kJ/(kg·K),572,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,66,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""813"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""572""}"
MAT-316L-SRM1155A,specific_heat,833,K,833,0.578,kJ/(kg·K),578,J/(kg·K),0.007,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,67,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""833"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.007"", ""value_SI"": ""578""}"
MAT-316L-SRM1155A,specific_heat,853,K,853,0.587,kJ/(kg·K),587,J/(kg·K),0.006,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,68,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""853"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.006"", ""value_SI"": ""587""}"
MAT-316L-SRM1155A,specific_heat,873,K,873,0.595,kJ/(kg·K),595,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,69,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""873"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""595""}"
MAT-316L-SRM1155A,specific_heat,893,K,893,0.598,kJ/(kg·K),598,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,70,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""893"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""598""}"
MAT-316L-SRM1155A,specific_heat,913,K,913,0.599,kJ/(kg·K),599,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,71,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""913"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""599""}"
MAT-316L-SRM1155A,specific_heat,933,K,933,0.6,kJ/(kg·K),600,J/(kg·K),0.005,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,72,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""933"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.005"", ""value_SI"": ""600""}"
MAT-316L-SRM1155A,specific_heat,953,K,953,0.601,kJ/(kg·K),601,J/(kg·K),0.004,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,73,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""953"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.004"", ""value_SI"": ""601""}"
MAT-316L-SRM1155A,specific_heat,973,K,973,0.603,kJ/(kg·K),603,J/(kg·K),0.004,solid,measured,SRC-316L-PICHLER,Table 7,T_K=T; SI=value×1000,alloy_material_dataset_v0.1.xlsx,Curve_Data,74,"{""SI_unit"": ""J/(kg·K)"", ""condition"": ""solid"", ""data_kind"": ""measured"", ""material_id"": ""MAT-316L-SRM1155A"", ""property"": ""specific_heat"", ""source_id"": ""SRC-316L-PICHLER"", ""source_locator"": ""Table 7"", ""temperature_K"": ""973"", ""transformation"": ""T_K=T; SI=value×1000"", ""uncertainty_raw"": ""0.004"", ""value_SI"": ""603""}"
