step,time_fs,epot_eV,ekin_eV,etot_eV,temp_K,max_force_eV_per_A
0,0.000,-140.318695,0.000000,-140.318695,0.000,0.268926
200,50.000,-139.920761,0.478227,-139.442534,115.617,1.030812
400,100.000,-139.838684,0.752841,-139.085843,182.008,1.821507
600,150.000,-139.538116,1.043649,-138.494467,252.314,1.401172
800,200.000,-139.456528,1.050050,-138.406478,253.861,2.177907
1000,250.000,-139.202698,1.119317,-138.083380,270.607,2.663142
